652
337 -2.17575 -4.43885 -1.64841 
341 -2.64949 -4.37468 -1.63342 
343 -2.21676 -4.50783 -1.65387 
345 -1.98343 -4.5654 -1.46221 
348 -2.09395 -4.57341 -1.42821 
349 -2.40273 -4.57032 -1.87949 
350 -2.07814 -4.58057 -1.25274 
352 -2.6269 -4.4693 -1.21495 
353 -2.87745 -4.47054 -1.59109 
354 -2.44082 -4.62445 -1.86543 
355 -3.07951 -4.37665 -1.04113 
357 -2.66135 -4.4962 -0.983685 
358 -2.28113 -4.58414 -0.853464 
359 -2.51292 -4.54426 -0.87686 
360 -3.06714 -4.50439 -1.50169 
361 -2.68966 -4.53304 -0.918425 
363 -2.68142 -4.64479 -1.56523 
364 -2.72199 -4.67029 -1.73726 
366 -2.94787 -4.58136 -1.26994 
369 -3.02496 -4.56907 -1.01676 
370 -3.30201 -4.53533 -1.17205 
371 -3.07477 -4.58062 -0.997525 
372 -2.80728 -4.72178 -1.48872 
375 -2.96439 -4.6114 -0.626815 
376 -2.78044 -4.67713 -0.690981 
378 -3.32815 -4.64901 -1.29384 
380 -2.89807 -4.70666 -0.735831 
381 -3.59977 -4.53802 -0.640749 
382 -2.8687 -4.69826 -0.414856 
384 -3.51105 -4.61005 -0.729795 
385 -2.77224 -4.77744 -0.54474 
386 -3.0011 -4.74676 -0.633764 
388 -3.53723 -4.61715 -0.430799 
390 -3.47567 -4.7006 -0.759412 
393 -2.87786 -4.91026 -0.962612 
394 -3.51339 -4.73382 -0.683752 
396 -3.02624 -4.87307 -0.64989 
397 -3.65681 -4.75672 -0.826131 
399 -3.49668 -4.83381 -0.921888 
400 -3.565 -4.75644 -0.350758 
401 -3.81851 -4.68627 -0.18066 
402 -3.2304 -4.9094 -0.707299 
403 -3.43405 -4.89392 -0.866829 
404 -3.12866 -4.88759 -0.14775 
405 -3.82358 -4.73108 -0.133686 
407 -3.70776 -4.81555 -0.36902 
408 -3.93666 -4.7358 -0.0789713 
409 -3.65295 -4.83795 -0.238501 
411 -3.55014 -4.89119 -0.256812 
412 -3.47717 -4.93542 -0.361851 
413 -3.87935 -4.80267 0.0145767 
415 -4.01289 -4.77917 0.148459 
416 -3.26572 -4.96768 0.18592 
417 -3.82227 -4.89353 -0.1784 
418 -3.98299 -4.88886 -0.341335 
420 -4.04946 -4.89104 -0.280768 
421 -3.91731 -4.94575 -0.356409 
422 -3.89903 -4.90904 0.061965 
423 -3.84548 -4.91933 0.183 
424 -3.50087 -5.0473 -0.0624698 
425 -3.41489 -5.0254 0.367768 
426 -3.57674 -4.99544 0.398152 
428 -3.31699 -5.04124 0.730027 
429 -3.71809 -5.04894 0.0232176 
430 -3.5649 -5.0699 0.247568 
431 -3.363 -5.11707 0.360275 
432 -3.45255 -5.05564 0.768675 
436 -3.87689 -5.11997 -0.117127 
437 -3.56419 -5.12771 0.506897 
440 -3.53625 -5.18027 0.454961 
445 -3.61775 -5.24559 0.301606 
446 -3.8003 -5.15018 0.799072 
447 -3.87748 -5.12695 0.935253 
448 -3.75483 -5.18531 0.81373 
449 -4.0959 -5.10305 0.913945 
450 -3.18866 -5.40027 0.410001 
452 -3.19702 -5.38748 0.694543 
455 -3.74087 -5.25109 1.03623 
456 -4.0343 -5.25806 0.535814 
457 -3.45207 -5.4091 0.555204 
458 -4.1802 -5.15421 1.26754 
460 -4.16095 -5.20302 1.12765 
461 -3.98799 -5.26616 1.06301 
462 -3.47279 -5.39888 1.09895 
463 -3.53231 -5.34561 1.5002 
467 -3.97688 -5.37188 0.870832 
468 -3.80259 -5.41405 0.970753 
469 -3.82914 -5.45015 0.742913 
470 -3.85616 -5.41235 1.08532 
474 -3.99071 -5.34313 1.77194 
475 -3.30189 -5.51703 1.8135 
476 -3.77304 -5.40557 1.8967 
477 -3.52135 -5.47529 1.9281 
478 -3.53245 -5.51499 1.70132 
481 -3.53974 -5.62442 1.14415 
483 -3.32586 -5.62583 1.73347 
484 -3.68048 -5.62138 1.20719 
485 -3.58437 -5.59476 1.69277 
486 -3.38075 -5.68921 1.44338 
487 -3.30756 -5.62245 2.19645 
488 -3.1061 -5.7989 1.30939 
489 -3.2932 -5.76009 1.36102 
491 -3.83821 -5.59464 1.82444 
492 -3.45546 -5.72605 1.62344 
493 -3.38417 -5.78734 1.38352 
495 -3.48968 -5.67148 2.28333 
496 -3.54897 -5.76884 1.52116 
498 -3.47447 -5.78286 1.7531 
499 -3.04661 -5.86963 1.98125 
501 -2.91314 -5.85774 2.52339 
502 -2.8666 -5.95959 1.92383 
503 -3.63453 -5.80072 1.81999 
505 -3.16914 -5.92306 1.94395 
506 -2.69751 -6.02771 2.11556 
511 -3.44754 -5.87218 2.42193 
512 -3.12396 -5.94864 2.53525 
513 -3.01008 -6.07116 1.90159 
514 -2.84299 -6.04533 2.5135 
515 -3.26221 -5.96805 2.4295 
517 -3.26445 -5.98507 2.49516 
518 -2.6572 -6.1403 2.52883 
520 -2.58707 -6.17746 2.57382 
521 -3.27022 -6.11816 1.85874 
524 -2.97037 -6.17203 2.30366 
526 -3.11612 -6.14073 2.47508 
527 -2.78534 -6.27316 2.16934 
528 -2.74595 -6.32559 1.93832 
529 -2.80997 -6.22376 2.70642 
531 -2.78935 -6.29487 2.39681 
533 -2.42642 -6.43802 2.1689 
534 -2.21812 -6.45073 2.55982 
535 -2.79167 -6.38546 2.09521 
536 -2.38496 -6.4184 2.69986 
537 -2.38804 -6.46433 2.43989 
538 -2.66174 -6.46105 2.05549 
540 -2.55923 -6.48636 2.25237 
542 -2.89881 -6.40193 2.47286 
543 -2.62518 -6.47927 2.48621 
547 -2.76114 -6.50638 2.42585 
548 -2.05987 -6.69954 2.34185 
550 -2.5184 -6.60836 2.39262 
551 -2.33624 -6.57969 3.05455 
553 -2.18951 -6.67124 2.82214 
554 -2.62786 -6.57895 2.81838 
555 -1.74735 -6.82754 2.64033 
556 -1.68666 -6.90816 2.23129 
557 -2.55954 -6.60851 3.01946 
558 -2.20793 -6.76084 2.59884 
560 -2.3363 -6.7218 2.86244 
561 -2.08841 -6.87658 2.22944 
563 -2.17583 -6.77736 3.03435 
565 -1.73618 -6.96243 2.62563 
566 -2.06848 -6.87159 2.80849 
570 -2.01043 -6.9827 2.4609 
582 -1.80766 -7.13301 2.88575 
583 -1.98323 -7.2036 2.11352 
586 -1.68125 -7.28808 2.32597 
587 -1.05017 -7.4658 2.23029 
588 -1.9852 -7.18697 2.74171 
589 -1.00895 -7.50078 2.23828 
591 -1.81507 -7.36763 1.96509 
592 -1.92485 -7.23783 2.86402 
593 -1.58494 -7.42784 2.13037 
594 -1.38417 -7.45337 2.40822 
598 -1.1784 -7.53517 2.56259 
601 -1.15971 -7.58708 2.49836 
602 -1.57749 -7.52302 2.31488 
604 -1.00683 -7.64446 2.64211 
605 -1.54402 -7.60051 2.08059 
608 -1.37234 -7.7131 1.83279 
609 -0.62981 -7.84766 2.2785 
610 -0.983125 -7.81519 1.97121 
613 -1.3393 -7.67368 2.70239 
615 -0.578122 -7.9061 2.52738 
616 -0.844896 -7.90008 2.17704 
617 -0.672454 -7.97698 2.00511 
618 -1.37776 -7.75732 2.48774 
619 -0.431606 -8.07095 1.92953 
620 -1.06371 -7.84544 2.59387 
621 -0.815759 -7.97427 2.1615 
623 -0.751309 -7.99702 2.30725 
625 -1.26817 -7.98004 1.67596 
626 -0.83603 -8.03142 2.18547 
630 -0.666483 -8.19848 1.61355 
631 -0.644576 -8.12554 2.31866 
632 -0.747432 -8.15357 2.01093 
633 -1.20907 -8.09531 1.70087 
634 -0.547992 -8.29436 1.49639 
635 -0.760051 -8.14562 2.35082 
636 -1.20345 -8.07763 2.15001 
637 -0.651 -8.22391 2.15062 
638 -0.753022 -8.22226 2.0738 
640 -0.228044 -8.41338 1.77744 
641 -0.553683 -8.33866 1.84818 
642 -1.0496 -8.27679 1.50208 
643 -0.786484 -8.28833 2.00425 
645 -0.493261 -8.4357 1.61371 
647 -0.209369 -8.55228 1.4437 
648 -0.244452 -8.56746 1.36162 
649 -0.599931 -8.45092 1.69985 
650 -0.299944 -8.48167 2.12237 
652 -0.881745 -8.39994 1.87024 
653 -0.804276 -8.50859 1.27587 
654 -0.550308 -8.59316 1.19673 
655 -0.545605 -8.55406 1.60829 
659 -0.135227 -8.77918 1.03682 
660 -0.342655 -8.68499 1.47844 
661 -0.476424 -8.61149 1.8976 
663 -0.159515 -8.79482 1.27338 
664 -0.614143 -8.67817 1.42752 
665 -0.915906 -8.62153 1.40316 
666 -0.519984 -8.7679 1.11115 
667 -0.67963 -8.75719 0.99689 
670 -0.694914 -8.71117 1.62596 
672 -0.749169 -8.8171 0.907652 
673 -0.557306 -8.80086 1.49161 
674 -0.966378 -8.76091 1.13811 
675 -0.82739 -8.8584 0.744697 
676 -0.115985 -9.02883 0.85514 
678 -0.6553 -8.92983 0.815737 
681 -0.89641 -8.91013 0.820276 
683 -0.806272 -8.89555 1.30238 
684 -0.0603521 -9.16881 0.682728 
685 -0.683827 -8.99305 0.978763 
686 -0.279701 -9.06871 1.24846 
687 -0.834424 -8.95595 1.18588 
688 -0.17411 -9.20929 0.560444 
690 -0.891157 -9.02685 0.834297 
691 -0.469015 -9.09682 1.18158 
693 -0.327666 -9.21171 0.758745 
694 -0.972384 -9.04728 0.927629 
695 -0.888593 -9.09217 0.83769 
696 -0.481275 -9.21065 0.782536 
697 -0.281122 -9.33375 0.305306 
702 -0.769722 -9.24066 0.616778 
704 -0.945566 -9.31875 -0.113198 
706 -0.813892 -9.35802 0.0302672 
707 -0.834949 -9.31981 0.386928 
709 -0.340781 -9.45876 0.436198 
710 -1.00923 -9.28942 0.598741 
711 -0.502079 -9.5155 -0.101669 
714 -0.733686 -9.47513 0.0803167 
715 -0.402732 -9.52952 0.377904 
717 -1.2533 -9.3644 0.268877 
719 -0.842912 -9.49932 0.193064 
721 -0.739847 -9.51406 0.472784 
722 -0.998272 -9.46708 0.454472 
726 -0.836145 -9.66623 -0.379292 
728 -1.24653 -9.50754 0.282943 
729 -1.20357 -9.62617 -0.452897 
730 -0.8852 -9.62335 0.263246 
731 -1.33335 -9.59762 -0.272997 
732 -1.48027 -9.53836 0.0115374 
733 -0.769801 -9.72221 0.0165877 
736 -0.684424 -9.79502 -0.0847428 
739 -1.50402 -9.68998 -0.499509 
740 -0.854844 -9.80013 -0.0393324 
741 -1.64991 -9.66005 -0.339042 
742 -1.60336 -9.67906 -0.298427 
744 -1.313 -9.80337 -0.516071 
746 -1.10405 -9.83933 -0.202963 
747 -1.13742 -9.90929 -0.705024 
749 -1.69188 -9.78997 -0.615705 
750 -1.08164 -9.97314 -0.792384 
751 -1.45879 -9.88343 -0.701833 
752 -1.66539 -9.80762 -0.400695 
753 -1.82501 -9.83894 -0.839714 
754 -1.25078 -9.90389 -0.169993 
755 -1.62022 -9.90054 -0.732385 
757 -1.97028 -9.8416 -0.728513 
758 -1.36025 -9.97101 -0.490099 
759 -1.23434 -9.97271 -0.167775 
760 -2.12609 -9.79004 -0.318662 
761 -1.87224 -9.94457 -0.938579 
762 -1.70434 -10.005 -0.991635 
763 -1.58025 -10.0567 -1.05893 
764 -1.91434 -9.96564 -0.877894 
765 -1.67581 -10.0736 -1.16685 
766 -1.68836 -10.0688 -1.05193 
767 -1.58491 -10.0919 -0.93719 
768 -2.07587 -9.99236 -0.98292 
769 -1.77929 -10.1013 -1.17089 
770 -1.46437 -10.163 -0.959979 
771 -1.84797 -10.0272 -0.525008 
772 -2.22983 -9.99908 -0.919258 
773 -1.577 -10.1861 -1.04624 
776 -1.80188 -10.0855 -0.385939 
777 -1.8756 -10.085 -0.419437 
778 -1.68974 -10.1497 -0.471449 
780 -1.76918 -10.1909 -0.736769 
781 -2.53222 -10.0227 -0.759237 
782 -2.30748 -10.1369 -1.12207 
786 -2.41405 -10.1885 -1.31721 
787 -2.3285 -10.1523 -0.777275 
794 -2.64971 -10.2252 -1.23478 
795 -2.84213 -10.1078 -0.585831 
796 -2.83874 -10.1472 -0.783407 
798 -2.1189 -10.3446 -0.764372 
799 -2.2462 -10.3229 -0.733485 
801 -2.65428 -10.2304 -0.578262 
803 -2.72077 -10.2915 -0.973431 
806 -2.62171 -10.3161 -0.676607 
807 -2.49518 -10.4368 -1.27267 
808 -3.02993 -10.2869 -1.01072 
809 -2.4375 -10.4289 -0.902861 
810 -3.18679 -10.2266 -0.636258 
813 -2.62812 -10.4121 -0.725668 
814 -3.10193 -10.3757 -1.22734 
815 -2.89431 -10.3626 -0.638253 
816 -2.66103 -10.4254 -0.587973 
818 -3.33665 -10.3777 -1.27765 
819 -3.12293 -10.3867 -0.848285 
820 -3.26177 -10.3679 -0.861359 
822 -3.11144 -10.4053 -0.668142 
823 -2.72414 -10.586 -1.2416 
824 -2.94884 -10.5444 -1.23863 
826 -2.92448 -10.4603 -0.341859 
827 -3.43897 -10.4052 -0.775426 
828 -2.96085 -10.5112 -0.601808 
830 -3.88997 -10.3432 -0.835188 
831 -3.36745 -10.5471 -1.33581 
832 -3.35186 -10.5409 -1.15783 
834 -3.43489 -10.5052 -0.835503 
835 -3.78386 -10.5047 -1.38148 
836 -3.16041 -10.6094 -0.92727 
837 -3.99597 -10.4226 -0.941543 
838 -3.28512 -10.521 -0.275222 
840 -3.21721 -10.6687 -1.0888 
841 -3.45837 -10.6292 -1.13298 
842 -3.40762 -10.5477 -0.307779 
843 -3.93415 -10.5438 -1.15849 
845 -4.15312 -10.4619 -0.733239 
847 -3.89323 -10.5957 -1.08094 
848 -3.93731 -10.5357 -0.598555 
850 -3.50629 -10.7025 -0.882047 
851 -4.34918 -10.5318 -1.03433 
852 -4.06724 -10.5151 -0.2794 
854 -4.31349 -10.5696 -0.958163 
855 -4.50726 -10.4454 -0.259128 
856 -3.86662 -10.687 -0.830693 
857 -3.6426 -10.7176 -0.548461 
858 -3.79652 -10.6484 -0.200064 
863 -4.40825 -10.6291 -0.688567 
864 -4.2032 -10.7139 -0.86051 
866 -4.06566 -10.7437 -0.633189 
867 -4.70223 -10.5409 -0.152673 
868 -3.99209 -10.7443 -0.299146 
869 -4.37367 -10.6118 0.113831 
870 -4.58953 -10.6602 -0.561792 
871 -4.74227 -10.6705 -0.825719 
872 -4.55602 -10.605 0.127978 
873 -4.49069 -10.6673 -0.130528 
874 -4.64976 -10.7183 -0.721008 
875 -4.40946 -10.7112 -0.117169 
876 -4.56577 -10.6774 -0.0467102 
877 -4.20506 -10.815 -0.336277 
878 -4.71729 -10.6367 0.186596 
879 -4.64404 -10.7646 -0.564376 
881 -4.82659 -10.7203 -0.361244 
882 -4.33685 -10.797 0.0598086 
883 -4.28245 -10.8562 -0.195384 
884 -4.3259 -10.8215 0.09282 
885 -4.56183 -10.7421 0.367043 
886 -5.06834 -10.7266 -0.357491 
887 -5.16764 -10.6821 -0.0980849 
888 -4.46187 -10.8428 0.0769932 
890 -4.87929 -10.7611 0.130977 
892 -4.65806 -10.7962 0.474137 
894 -5.01314 -10.8307 -0.253283 
895 -4.46774 -10.872 0.545434 
896 -4.50371 -10.8667 0.619987 
898 -4.81793 -10.8899 0.0561613 
899 -5.02345 -10.8124 0.371957 
900 -5.36709 -10.7065 0.650552 
902 -4.65758 -10.9327 0.426819 
903 -4.81471 -10.9182 0.346379 
904 -4.53327 -10.9721 0.555935 
908 -5.41675 -10.852 0.239012 
910 -5.01406 -10.9313 0.578412 
911 -5.09695 -10.9165 0.63904 
912 -4.97614 -10.9374 0.803603 
916 -4.99201 -11.0514 0.295134 
918 -5.17025 -11.0163 0.436005 
920 -5.42528 -10.9207 0.900015 
921 -4.92956 -11.1225 0.365842 
922 -5.3633 -11.007 0.550034 
923 -5.20608 -10.9818 1.13905 
924 -5.15269 -11.1036 0.397672 
925 -5.11629 -11.1068 0.541698 
928 -5.49233 -10.9888 1.05445 
929 -5.58788 -10.9456 1.31039 
931 -5.49939 -11.0108 1.17314 
932 -5.23864 -11.0766 1.25174 
934 -5.55613 -11.0356 1.17783 
938 -5.23867 -11.1823 1.03859 
939 -5.51172 -11.1416 0.945152 
940 -4.99025 -11.2329 1.31245 
941 -5.105 -11.162 1.74713 
942 -5.20047 -11.2548 0.952403 
945 -5.07655 -11.2053 1.86799 
948 -5.57371 -11.1174 1.92226 
949 -4.74791 -11.3361 1.87283 
950 -5.32545 -11.1941 1.99425 
951 -5.18435 -11.2428 1.9814 
952 -4.91012 -11.4003 1.37677 
953 -5.69485 -11.1505 1.94377 
954 -5.21881 -11.2631 2.06272 
955 -4.85332 -11.3614 2.08478 
958 -5.24825 -11.3344 1.85888 
959 -5.02219 -11.4281 1.65726 
960 -5.0656 -11.3747 2.0901 
961 -4.89168 -11.4356 2.04425 
963 -5.10623 -11.3944 2.16388 
964 -5.38186 -11.382 1.84593 
965 -5.07335 -11.4699 1.84296 
966 -5.09357 -11.4018 2.43249 
967 -4.89744 -11.4846 2.25902 
968 -4.70412 -11.5955 1.86346 
973 -5.07287 -11.4907 2.48837 
974 -5.36201 -11.433 2.49634 
977 -5.30472 -11.5207 2.22729 
979 -4.87134 -11.5746 2.82038 
981 -4.79118 -11.7241 2.01632 
985 -4.87098 -11.7608 1.98606 
989 -4.74701 -11.7134 2.98669 
990 -5.25507 -11.6776 2.41639 
992 -5.24823 -11.6415 2.90909 
995 -4.44477 -11.8496 3.10206 
997 -4.38022 -11.8837 3.1597 
998 -4.42359 -11.8871 3.15376 
999 -5.08201 -11.7427 3.14236 
