 -7.4691401e+000  5.5050430e+001
 -7.4713821e+000  5.5045078e+001
 -7.4681430e+000  5.5044498e+001
 -7.4552474e+000  5.5046959e+001
 -7.4450145e+000  5.5052303e+001
 -7.4480104e+000  5.5054489e+001
 -7.4502521e+000  5.5061264e+001
 -7.4548888e+000  5.5063869e+001
 -7.4544725e+000  5.5076187e+001
 -7.4567857e+000  5.5079533e+001
 -7.4791489e+000  5.5092514e+001
 -7.4789476e+000  5.5102787e+001
 -7.4712396e+000  5.5113754e+001
 -7.4582758e+000  5.5119869e+001
 -7.4571681e+000  5.5124924e+001
 -7.4629712e+000  5.5131355e+001
 -7.4625678e+000  5.5139580e+001
 -7.4741411e+000  5.5143776e+001
 -7.4861135e+000  5.5160278e+001
 -7.4895167e+000  5.5162449e+001
 -7.4959044e+000  5.5162476e+001
 -7.4982920e+000  5.5166504e+001
 -7.4993291e+000  5.5167362e+001
 -7.5113168e+000  5.5177265e+001
 -7.5135088e+000  5.5183353e+001
 -7.5270267e+000  5.5190899e+001
 -7.5348139e+000  5.5192936e+001
 -7.5379143e+000  5.5196033e+001
 -7.5428939e+000  5.5197922e+001
 -7.5520959e+000  5.5198082e+001
 -7.5544014e+000  5.5201199e+001
 -7.5486078e+000  5.5203209e+001
 -7.5418158e+000  5.5203205e+001
 -7.5417986e+000  5.5207081e+001
 -7.5500550e+000  5.5209785e+001
 -7.5446587e+000  5.5211781e+001
 -7.5456405e+000  5.5217682e+001
 -7.5339260e+000  5.5232658e+001
 -7.5260677e+000  5.5234051e+001
 -7.5198951e+000  5.5240406e+001
 -7.5200095e+000  5.5245651e+001
 -7.5233326e+000  5.5246914e+001
 -7.5316138e+000  5.5245739e+001
 -7.5336561e+000  5.5250229e+001
 -7.5285907e+000  5.5252487e+001
 -7.5148787e+000  5.5258587e+001
 -7.5088139e+000  5.5270187e+001
 -7.5096359e+000  5.5274494e+001
 -7.5228920e+000  5.5279091e+001
 -7.5252891e+000  5.5283119e+001
 -7.5201945e+000  5.5288300e+001
 -7.5025487e+000  5.5292057e+001
 -7.4931927e+000  5.5290531e+001
 -7.4897118e+000  5.5287670e+001
 -7.4742165e+000  5.5284748e+001
 -7.4679871e+000  5.5286541e+001
 -7.4671865e+000  5.5290668e+001
 -7.4718633e+000  5.5293488e+001
 -7.4719276e+000  5.5298275e+001
 -7.4633002e+000  5.5300144e+001
 -7.4568291e+000  5.5295330e+001
 -7.4503555e+000  5.5294617e+001
 -7.4526658e+000  5.5289532e+001
 -7.4357133e+000  5.5283905e+001
 -7.4354730e+000  5.5281406e+001
 -7.4288864e+000  5.5283665e+001
 -7.4343524e+000  5.5290562e+001
 -7.4135046e+000  5.5294407e+001
 -7.3956738e+000  5.5296329e+001
 -7.3894916e+000  5.5294472e+001
 -7.3828793e+000  5.5296501e+001
 -7.3810315e+000  5.5299709e+001
 -7.3732529e+000  5.5313217e+001
 -7.3753886e+000  5.5318855e+001
 -7.3633089e+000  5.5322418e+001
 -7.3334045e+000  5.5315353e+001
 -7.3323293e+000  5.5312416e+001
 -7.3217292e+000  5.5306133e+001
 -7.3146701e+000  5.5307713e+001
 -7.3151288e+000  5.5304050e+001
 -7.3081298e+000  5.5301979e+001
 -7.3036299e+000  5.5296646e+001
 -7.3089643e+000  5.5293747e+001
 -7.3172832e+000  5.5292809e+001
 -7.3395123e+000  5.5295097e+001
 -7.3486290e+000  5.5294132e+001
 -7.3493772e+000  5.5289322e+001
 -7.3412027e+000  5.5287518e+001
 -7.3338547e+000  5.5290253e+001
 -7.3295660e+000  5.5287189e+001
 -7.3244414e+000  5.5288029e+001
 -7.3177204e+000  5.5288921e+001
 -7.3099465e+000  5.5287102e+001
 -7.2944422e+000  5.5279591e+001
 -7.2831855e+000  5.5279018e+001
 -7.2721801e+000  5.5285507e+001
 -7.2681680e+000  5.5285400e+001
 -7.2689886e+000  5.5281269e+001
 -7.2563648e+000  5.5283245e+001
 -7.2519126e+000  5.5282696e+001
 -7.2525077e+000  5.5283493e+001
 -7.2573905e+000  5.5290058e+001
 -7.2660027e+000  5.5292309e+001
 -7.2657499e+000  5.5293911e+001
 -7.2607074e+000  5.5295662e+001
