  1.4165161e+002  4.5450813e+001
  1.4165448e+002  4.5451572e+001
  1.4166273e+002  4.5439713e+001
  1.4167393e+002  4.5428699e+001
  1.4167903e+002  4.5420696e+001
  1.4168060e+002  4.5418240e+001
  1.4168602e+002  4.5415833e+001
  1.4168204e+002  4.5406765e+001
  1.4168344e+002  4.5402153e+001
  1.4169713e+002  4.5395889e+001
  1.4171489e+002  4.5393879e+001
  1.4172789e+002  4.5394268e+001
  1.4173651e+002  4.5397961e+001
  1.4174391e+002  4.5403515e+001
  1.4174779e+002  4.5410294e+001
  1.4176115e+002  4.5404259e+001
  1.4178284e+002  4.5402603e+001
  1.4181169e+002  4.5408562e+001
  1.4181326e+002  4.5409206e+001
  1.4184050e+002  4.5420238e+001
  1.4187291e+002  4.5445332e+001
  1.4187970e+002  4.5457989e+001
  1.4187776e+002  4.5471775e+001
  1.4188338e+002  4.5493389e+001
  1.4189371e+002  4.5505276e+001
  1.4189993e+002  4.5510044e+001
  1.4190385e+002  4.5513039e+001
  1.4191869e+002  4.5517025e+001
  1.4192577e+002  4.5515472e+001
  1.4194014e+002  4.5523136e+001
  1.4195334e+002  4.5513649e+001
  1.4196077e+002  4.5512775e+001
  1.4196727e+002  4.5505974e+001
  1.4197781e+002  4.5476398e+001
  1.4199123e+002  4.5465073e+001
  1.4201697e+002  4.5455173e+001
  1.4202736e+002  4.5446972e+001
  1.4202921e+002  4.5432274e+001
  1.4203616e+002  4.5428661e+001
  1.4203851e+002  4.5423794e+001
  1.4203722e+002  4.5417412e+001
  1.4204420e+002  4.5408077e+001
  1.4205418e+002  4.5400032e+001
  1.4206966e+002  4.5391617e+001
  1.4209412e+002  4.5381130e+001
  1.4212465e+002  4.5364578e+001
  1.4214429e+002  4.5353931e+001
  1.4216621e+002  4.5339367e+001
  1.4220668e+002  4.5301632e+001
  1.4222850e+002  4.5279736e+001
  1.4224524e+002  4.5265766e+001
  1.4225104e+002  4.5259525e+001
  1.4226817e+002  4.5241077e+001
  1.4230492e+002  4.5208675e+001
  1.4231418e+002  4.5201576e+001
  1.4232446e+002  4.5193695e+001
  1.4234592e+002  4.5172470e+001
  1.4239877e+002  4.5129494e+001
  1.4241388e+002  4.5116688e+001
  1.4245944e+002  4.5083282e+001
  1.4247910e+002  4.5065750e+001
  1.4248662e+002  4.5061859e+001
  1.4249492e+002  4.5060238e+001
  1.4250113e+002  4.5061428e+001
  1.4250655e+002  4.5060349e+001
  1.4250298e+002  4.5054501e+001
  1.4250330e+002  4.5048992e+001
  1.4250957e+002  4.5045826e+001
  1.4251039e+002  4.5044250e+001
  1.4251247e+002  4.5040241e+001
  1.4252049e+002  4.5039543e+001
  1.4252269e+002  4.5033058e+001
  1.4253110e+002  4.5027767e+001
  1.4253172e+002  4.5016521e+001
  1.4254088e+002  4.5000000e+001
  1.4254425e+002  4.4993923e+001
  1.4254974e+002  4.4988716e+001
  1.4256541e+002  4.4981136e+001
  1.4256941e+002  4.4972538e+001
  1.4257373e+002  4.4969200e+001
  1.4258932e+002  4.4960705e+001
  1.4258458e+002  4.4951454e+001
  1.4258974e+002  4.4944042e+001
  1.4259467e+002  4.4936939e+001
  1.4259357e+002  4.4934685e+001
  1.4258539e+002  4.4932644e+001
